Date,Open,High,Low,Close,Adj Close,Volume
2018-11-16,9.225000,9.425000,9.175000,9.275000,8.987487,9100400
2018-11-19,9.275000,9.275000,9.030000,9.100000,8.817914,5475200
2018-11-21,9.125000,9.135000,8.935000,8.980000,8.701632,6170600
2018-11-22,8.980000,9.010000,8.810000,8.810000,8.536904,2984200
2018-11-23,8.825000,8.965000,8.765000,8.840000,8.565975,4667000
2018-11-26,8.890000,8.980000,8.730000,8.870000,8.595043,7784800
2018-11-27,8.940000,9.050000,8.810000,9.025000,8.745239,6095800
2018-11-28,9.010000,9.075000,8.900000,9.070000,8.788843,3854200
2018-11-29,9.060000,9.200000,8.955000,9.105000,8.822758,5761000
2018-11-30,9.105000,9.120000,8.855000,8.910000,8.633804,8021400
2018-12-03,8.990000,9.050000,8.935000,8.980000,8.701632,7259200
2018-12-04,9.000000,9.160000,8.960000,9.020000,8.740395,7323200
2018-12-05,9.080000,9.080000,8.885000,8.925000,8.648340,3045000
2018-12-06,8.885000,8.960000,8.825000,8.915000,8.638649,5643600
2018-12-07,8.955000,9.010000,8.815000,8.845000,8.570818,5918800
2018-12-10,8.870000,8.945000,8.605000,8.605000,8.338257,4977400
2018-12-11,8.720000,8.745000,8.595000,8.700000,8.430313,6163200
2018-12-12,8.735000,8.925000,8.575000,8.650000,8.381863,8927800
2018-12-13,8.655000,8.725000,8.515000,8.685000,8.415778,7142600
2018-12-14,8.620000,8.755000,8.605000,8.675000,8.406089,7909000
2018-12-17,8.675000,8.730000,8.460000,8.460000,8.197751,7331000
2018-12-18,8.500000,8.545000,8.405000,8.415000,8.154148,8605600
2018-12-19,8.435000,8.790000,8.435000,8.550000,8.284962,7952000
2018-12-20,8.550000,8.690000,8.510000,8.625000,8.357637,6261400
2018-12-21,8.685000,8.745000,8.570000,8.670000,8.401242,6919600
2018-12-26,8.545000,8.660000,8.450000,8.500000,8.261007,3030800
2018-12-27,8.550000,8.725000,8.480000,8.565000,8.324179,6220400
2018-12-28,8.590000,8.930000,8.555000,8.770000,8.523415,7181000
2019-01-02,8.810000,9.090000,8.750000,8.990000,8.737228,4751200
2019-01-03,9.000000,9.195000,8.850000,9.195000,8.936465,8316400
2019-01-04,9.200000,9.340000,9.000000,9.300000,9.038512,8340200
2019-01-07,9.375000,9.380000,9.100000,9.155000,8.897590,5860200
2019-01-08,9.185000,9.215000,9.020000,9.080000,8.824697,6306800
2019-01-09,9.080000,9.235000,9.050000,9.180000,8.921888,7333400
2019-01-10,9.185000,9.295000,9.125000,9.250000,8.989921,7390600
2019-01-11,9.255000,9.385000,9.205000,9.345000,9.082247,18957600
2019-01-14,9.295000,9.500000,9.270000,9.450000,9.184294,7294800
2019-01-15,9.495000,9.525000,9.185000,9.265000,9.004499,6071600
2019-01-16,9.290000,9.490000,9.240000,9.460000,9.194015,4427000
2019-01-17,9.475000,9.500000,9.355000,9.400000,9.135700,4677800
2019-01-18,9.460000,9.550000,9.350000,9.350000,9.087107,4663600
2019-01-21,9.345000,9.445000,9.230000,9.410000,9.145419,2517000
2019-01-22,9.410000,9.465000,9.255000,9.280000,9.019075,4864400
2019-01-23,9.350000,9.425000,9.190000,9.385000,9.121124,5339000
2019-01-24,9.385000,9.495000,9.300000,9.410000,9.145419,4605600
2019-01-28,9.450000,9.615000,9.375000,9.560000,9.291202,8445200
2019-01-29,9.590000,9.775000,9.565000,9.605000,9.334938,7113600
2019-01-30,9.690000,9.750000,9.515000,9.710000,9.436985,7054400
2019-01-31,9.750000,9.810000,9.420000,9.420000,9.155139,7442800
2019-02-01,9.430000,9.815000,9.430000,9.815000,9.539031,8556200
2019-02-04,9.795000,9.970000,9.690000,9.850000,9.573048,6665400
2019-02-05,9.850000,10.025000,9.785000,10.025000,9.743130,5926200
2019-02-06,9.895000,9.975000,9.650000,9.670000,9.398110,6501600
2019-02-07,9.725000,9.820000,9.560000,9.585000,9.315500,5674600
2019-02-08,9.575000,9.835000,9.320000,9.500000,9.232889,10514600
2019-02-11,9.485000,9.555000,9.240000,9.445000,9.179434,6597800
2019-02-12,9.615000,9.615000,9.320000,9.435000,9.169718,6670200
2019-02-13,9.540000,9.540000,9.275000,9.330000,9.067670,8431600
2019-02-14,9.330000,9.465000,9.190000,9.420000,9.155139,4958400
2019-02-15,9.360000,9.495000,9.330000,9.450000,9.184294,4641800
2019-02-18,9.450000,9.585000,9.375000,9.540000,9.271766,3785000
2019-02-19,9.575000,9.730000,9.575000,9.695000,9.422405,4774400
2019-02-20,9.675000,9.785000,9.365000,9.395000,9.130841,7179600
2019-02-21,9.465000,9.465000,9.315000,9.440000,9.174577,4277000
2019-02-22,9.485000,9.525000,9.355000,9.525000,9.257186,4649000
2019-02-25,9.450000,9.485000,9.220000,9.230000,9.009690,5965800
2019-02-26,9.245000,9.335000,9.065000,9.165000,8.946243,6948000
2019-02-27,9.200000,9.380000,9.085000,9.290000,9.068260,4463200
2019-02-28,9.335000,9.370000,9.175000,9.210000,8.990170,7745400
2019-03-01,9.280000,9.350000,9.170000,9.170000,8.951124,4650600
2019-03-06,null,null,null,null,null,null
2019-03-07,9.265000,9.375000,9.225000,9.260000,9.038977,4268200
2019-03-08,9.275000,9.425000,9.225000,9.400000,9.175633,3931600
2019-03-11,9.430000,9.540000,9.395000,9.490000,9.263484,3213800
2019-03-12,9.505000,9.570000,9.455000,9.505000,9.278127,5294800
2019-03-13,9.490000,9.720000,9.455000,9.590000,9.361101,4996200
2019-03-14,9.635000,9.650000,9.470000,9.545000,9.317172,3716600
2019-03-15,9.525000,9.630000,9.500000,9.630000,9.400144,5117400
2019-03-18,9.500000,9.660000,9.465000,9.545000,9.317172,6523600
2019-03-19,9.585000,9.630000,9.515000,9.545000,9.317172,3512600
2019-03-20,9.515000,9.585000,9.310000,9.380000,9.156109,5918200
2019-03-21,9.400000,9.455000,9.200000,9.280000,9.058498,6398600
2019-03-22,9.200000,9.275000,9.050000,9.110000,8.892553,7319000
2019-03-25,9.085000,9.165000,8.960000,9.030000,8.836974,3732400
2019-03-26,9.150000,9.170000,8.915000,9.010000,8.817403,4135600
2019-03-27,8.960000,9.030000,8.715000,8.725000,8.538495,7087200
2019-03-28,8.700000,9.125000,8.690000,9.025000,8.832082,5405200
2019-03-29,9.110000,9.160000,8.955000,9.000000,8.807617,4381800
2019-04-01,9.100000,9.135000,8.970000,9.035000,8.841868,2713800
2019-04-02,9.090000,9.230000,9.080000,9.125000,8.929946,5046200
2019-04-03,9.220000,9.380000,9.200000,9.235000,9.037593,5614400
2019-04-04,9.280000,9.495000,9.230000,9.405000,9.203959,4374000
2019-04-05,9.515000,9.590000,9.440000,9.535000,9.331181,5234000
2019-04-08,9.535000,9.535000,9.320000,9.375000,9.174603,5057600
2019-04-09,9.370000,9.380000,9.210000,9.255000,9.057166,4783600
2019-04-10,9.325000,9.325000,9.125000,9.165000,8.969089,5020200
2019-04-11,9.200000,9.260000,9.100000,9.115000,8.920159,2825600
2019-04-12,9.080000,9.295000,9.035000,9.120000,8.925052,4754800
2019-04-15,9.235000,9.350000,9.165000,9.200000,9.003342,4465800
2019-04-16,9.215000,9.460000,9.170000,9.375000,9.174603,4311600
2019-04-17,9.450000,9.525000,9.190000,9.255000,9.057166,9438000
2019-04-18,9.310000,9.475000,9.285000,9.315000,9.115883,3473800
2019-04-22,9.355000,9.500000,9.340000,9.375000,9.174603,3826600
2019-04-23,9.425000,9.705000,9.425000,9.625000,9.419257,6381800
2019-04-24,9.690000,9.695000,9.305000,9.400000,9.199067,8197800
2019-04-25,9.425000,9.585000,9.250000,9.525000,9.321394,4724000
2019-04-26,9.500000,9.600000,9.425000,9.540000,9.336075,3559800
2019-04-29,9.600000,9.600000,9.330000,9.375000,9.174603,7049600
2019-04-30,9.415000,9.485000,9.120000,9.290000,9.091418,7653200
2019-05-02,9.290000,9.455000,9.255000,9.385000,9.184389,6513000
2019-05-03,9.385000,9.435000,9.325000,9.325000,9.125670,4381600
2019-05-06,9.300000,9.300000,9.135000,9.180000,8.983768,4186400
2019-05-07,9.150000,9.160000,9.000000,9.070000,8.876120,4258800
2019-05-08,9.105000,9.310000,9.080000,9.305000,9.106099,5450600
2019-05-09,9.210000,9.315000,9.135000,9.275000,9.076738,3783800
2019-05-10,9.180000,9.295000,9.115000,9.215000,9.018022,3707800
2019-05-13,9.050000,9.095000,8.975000,9.000000,8.807617,6029400
2019-05-14,9.025000,9.065000,8.975000,9.005000,8.812510,4351400
2019-05-15,9.000000,9.045000,8.850000,9.000000,8.807617,5409000
2019-05-16,8.900000,9.015000,8.835000,9.000000,8.807617,8926200
2019-05-17,8.915000,9.130000,8.905000,9.065000,8.871228,5355400
2019-05-20,9.115000,9.385000,9.085000,9.240000,9.042486,5611400
2019-05-21,9.320000,9.510000,9.280000,9.400000,9.199067,6699600
2019-05-22,9.430000,9.490000,9.305000,9.385000,9.184389,3312200
2019-05-23,9.385000,9.495000,9.225000,9.250000,9.052274,4138800
2019-05-24,9.335000,9.345000,9.085000,9.095000,8.900586,4027600
2019-05-27,9.100000,9.230000,9.095000,9.145000,8.949516,3097600
2019-05-28,9.190000,9.450000,9.120000,9.425000,9.223531,17242400
2019-05-29,9.360000,9.620000,9.315000,9.545000,9.340966,5511800
2019-05-30,9.600000,9.705000,9.465000,9.530000,9.326286,5615400
2019-05-31,9.510000,9.625000,9.485000,9.525000,9.321394,9479200
2019-06-03,9.545000,9.615000,9.510000,9.570000,9.365431,5628800
2019-06-04,9.610000,9.615000,9.425000,9.510000,9.306716,4877600
2019-06-05,9.550000,9.575000,9.320000,9.445000,9.243103,5466400
2019-06-06,9.500000,9.575000,9.420000,9.445000,9.243103,4140000
2019-06-07,9.500000,9.685000,9.450000,9.600000,9.394791,5445000
2019-06-10,9.525000,9.745000,9.520000,9.615000,9.409471,4950200
2019-06-11,9.695000,9.815000,9.665000,9.685000,9.477975,9129600
2019-06-12,9.725000,10.020000,9.700000,9.845000,9.634557,11246600
2019-06-13,9.935000,10.000000,9.830000,10.000000,9.786242,7690600
2019-06-14,9.990000,10.145000,9.905000,9.965000,9.751988,7302800
2019-06-17,9.975000,10.265000,9.910000,10.150000,9.933034,6131400
2019-06-18,10.225000,10.375000,10.185000,10.320000,10.099400,7507600
2019-06-19,10.320000,10.630000,10.280000,10.585000,10.358736,6065600
2019-06-21,10.700000,10.780000,10.565000,10.715000,10.485957,9411200
2019-06-24,10.715000,10.800000,10.515000,10.790000,10.559355,4972400
2019-06-25,10.775000,10.805000,10.585000,10.585000,10.358736,8019000
2019-06-26,10.635000,10.690000,10.545000,10.575000,10.348949,4782000
2019-06-27,10.545000,10.815000,10.470000,10.680000,10.451705,4822600
2019-06-28,10.800000,10.915000,10.680000,10.680000,10.451705,4775200
2019-07-01,10.935000,10.935000,10.745000,10.790000,10.580594,6828600
2019-07-02,10.795000,10.905000,10.775000,10.780000,10.570790,4536800
2019-07-03,10.780000,10.915000,10.740000,10.850000,10.639433,4501000
2019-07-04,10.950000,11.185000,10.910000,11.100000,10.884580,5196800
2019-07-05,11.100000,11.395000,11.100000,11.200000,10.982640,8561800
2019-07-08,11.200000,11.340000,11.185000,11.265000,11.046377,3160800
2019-07-10,11.380000,11.935000,11.380000,11.845000,11.615123,10135400
2019-07-11,11.855000,11.945000,11.705000,11.800000,11.570995,5915200
2019-07-12,11.840000,11.845000,11.545000,11.545000,11.320943,5054200
2019-07-15,11.515000,11.585000,11.200000,11.200000,10.982640,7545400
2019-07-16,11.250000,11.485000,11.210000,11.255000,11.036572,12979800
2019-07-17,11.320000,11.390000,11.240000,11.265000,11.046377,6163800
2019-07-18,11.325000,11.465000,11.315000,11.375000,11.154243,3995200
2019-07-19,11.350000,11.475000,11.350000,11.395000,11.173856,5632000
2019-07-22,11.445000,11.465000,11.300000,11.300000,11.080700,2134800
2019-07-23,11.330000,11.415000,11.265000,11.290000,11.070889,3183200
2019-07-24,11.450000,11.665000,11.370000,11.500000,11.276817,10416200
2019-07-25,11.550000,11.730000,11.305000,11.395000,11.173856,6953600
2019-07-26,11.445000,11.800000,11.430000,11.680000,11.453324,7518600
2019-07-29,11.675000,11.825000,11.625000,11.790000,11.605454,4127000
2019-07-30,11.820000,12.110000,11.760000,12.000000,11.812169,5944600
2019-07-31,12.085000,12.215000,11.825000,11.910000,11.723576,9391600
2019-08-01,11.985000,12.110000,11.650000,11.715000,11.531630,8699000
2019-08-02,11.700000,12.010000,11.670000,11.870000,11.684204,5095000
2019-08-05,11.800000,12.000000,11.590000,11.650000,11.467648,6521600
2019-08-06,11.700000,12.050000,11.700000,11.950000,11.762950,7127600
2019-08-07,11.850000,12.185000,11.695000,12.155000,11.964741,10405200
2019-08-08,12.250000,12.420000,12.175000,12.220000,12.028725,8289000
2019-08-09,12.290000,12.295000,12.010000,12.090000,11.900760,5316000
2019-08-12,11.905000,12.105000,11.810000,11.875000,11.689124,5506000
2019-08-13,11.840000,12.175000,11.755000,12.140000,11.949978,4901200
2019-08-14,12.050000,12.055000,11.540000,11.545000,11.364289,10295400
2019-08-15,11.670000,11.690000,11.170000,11.175000,11.000084,11417800
2019-08-16,11.400000,11.555000,11.235000,11.400000,11.221558,7060200
2019-08-19,11.565000,11.655000,11.255000,11.270000,11.093596,5509600
2019-08-20,11.325000,11.395000,11.055000,11.300000,11.123126,5638400
2019-08-21,11.420000,11.530000,11.270000,11.530000,11.349525,5846000
2019-08-22,11.610000,11.625000,11.345000,11.365000,11.187107,3986400
2019-08-23,11.355000,11.415000,11.030000,11.110000,10.936097,5443600
2019-08-26,11.200000,11.300000,10.775000,10.775000,10.606342,5917200
2019-08-27,10.800000,11.040000,10.775000,10.840000,10.670325,10621400
2019-08-28,10.730000,11.095000,10.600000,11.045000,10.872117,8979000
2019-08-29,11.090000,11.300000,10.965000,11.200000,11.024692,7083800
2019-08-30,11.235000,11.350000,11.115000,11.250000,11.073907,7836400
2019-09-02,11.250000,11.515000,11.145000,11.390000,11.211717,4758400
2019-09-03,11.410000,11.555000,11.095000,11.095000,10.921334,7725400
2019-09-04,11.250000,11.355000,11.175000,11.315000,11.137890,5811800
2019-09-05,11.410000,11.570000,11.375000,11.390000,11.211717,4203600
2019-09-06,11.500000,11.545000,11.310000,11.420000,11.241247,3640200
2019-09-09,11.460000,11.525000,11.290000,11.290000,11.113278,3430800
2019-09-10,11.350000,11.660000,11.300000,11.465000,11.285542,5923000
2019-09-11,11.550000,11.790000,11.375000,11.540000,11.359367,7131200
2019-09-12,11.690000,11.720000,11.355000,11.525000,11.344602,5927800
2019-09-13,11.590000,11.915000,11.530000,11.860000,11.674357,6664000
2019-09-16,11.865000,11.910000,11.570000,11.620000,11.438116,5812200
2019-09-17,11.620000,11.900000,11.525000,11.900000,11.713733,3760600
2019-09-18,11.835000,12.050000,11.780000,12.000000,11.812169,4662200
2019-09-19,12.095000,12.195000,11.845000,11.845000,11.659595,4954400
2019-09-20,11.905000,12.200000,11.855000,12.200000,12.009038,9981800
2019-09-23,12.050000,12.225000,12.000000,12.100000,11.930593,3812600
2019-09-24,12.125000,12.160000,11.930000,11.940000,11.772832,4554800
2019-09-25,11.955000,12.220000,11.915000,12.120000,11.950312,4842200
2019-09-26,12.175000,12.260000,12.045000,12.120000,11.950312,4058600
2019-09-27,12.135000,12.210000,12.065000,12.065000,11.896082,2260200
2019-09-30,12.115000,12.225000,12.035000,12.115000,11.945381,3984400
2019-10-01,12.000000,12.270000,11.975000,12.115000,11.945381,3819800
2019-10-02,12.125000,12.210000,11.915000,11.915000,11.748181,4599600
2019-10-03,11.955000,12.035000,11.755000,11.840000,11.674233,4092000
2019-10-04,11.850000,11.850000,11.710000,11.805000,11.639722,4212800
2019-10-07,11.755000,11.805000,11.415000,11.425000,11.265042,6334200
2019-10-08,11.435000,11.665000,11.315000,11.405000,11.245322,5305800
2019-10-09,11.445000,11.540000,11.390000,11.435000,11.274904,3710200
2019-10-10,11.450000,11.575000,11.415000,11.485000,11.324203,3928000
2019-10-11,11.595000,11.935000,11.535000,11.835000,11.669303,7072400
2019-10-14,11.880000,12.080000,11.750000,11.875000,11.708742,4442000
2019-10-15,11.875000,11.990000,11.815000,11.890000,11.723533,4202000
2019-10-16,11.940000,12.200000,11.790000,12.185000,12.014403,6086400
2019-10-17,12.150000,12.285000,12.070000,12.120000,11.950312,5246600
2019-10-18,12.055000,12.180000,12.010000,12.180000,12.009473,3755400
2019-10-21,12.135000,12.230000,12.030000,12.220000,12.048912,5808000
2019-10-22,12.185000,12.495000,12.155000,12.370000,12.196813,7038000
2019-10-23,12.745000,12.980000,12.625000,12.920000,12.739112,16478200
2019-10-24,12.925000,13.295000,12.885000,13.050000,12.867291,9002200
2019-10-25,12.995000,13.135000,12.705000,12.705000,12.527122,8593400
2019-10-28,12.770000,13.035000,12.745000,12.790000,12.610930,6520600
2019-10-29,12.790000,12.990000,12.700000,12.760000,12.581350,6168600
2019-10-30,12.780000,13.065000,12.770000,12.925000,12.744040,5801000
2019-10-31,12.900000,13.125000,12.750000,12.750000,12.571491,5870800
2019-11-01,12.940000,13.180000,12.850000,12.940000,12.758831,6839200
2019-11-04,13.040000,13.220000,13.030000,13.065000,12.882081,4862200
2019-11-05,13.065000,13.435000,13.005000,13.370000,13.182812,6522600
2019-11-06,13.475000,13.585000,13.220000,13.585000,13.394801,7060200
2019-11-07,13.580000,14.045000,13.560000,14.045000,13.848361,6821200
2019-11-08,13.995000,14.485000,13.855000,14.120000,13.922310,12025600
2019-11-11,14.120000,14.585000,13.900000,14.545000,14.341361,7479800
2019-11-12,14.485000,14.670000,14.110000,14.250000,14.050491,10546800
2019-11-13,14.235000,14.675000,14.170000,14.605000,14.400520,12015600
2019-11-14,14.670000,14.840000,14.540000,14.630000,14.425169,12256000
2019-11-18,14.750000,14.825000,14.650000,14.650000,14.444893,10214600
2019-11-19,14.705000,14.755000,14.460000,14.600000,14.395591,6212600
2019-11-21,14.625000,14.630000,14.310000,14.440000,14.237831,9195600
2019-11-22,14.500000,14.560000,14.465000,14.530000,14.326571,6226800
2019-11-25,14.535000,14.675000,14.475000,14.550000,14.346291,7224400
2019-11-26,14.490000,14.550000,14.250000,14.315000,14.114580,13020200
2019-11-27,14.375000,14.735000,14.325000,14.525000,14.321640,9989000
2019-11-28,14.535000,14.715000,14.530000,14.715000,14.508981,3993600
2019-11-29,14.715000,15.210000,14.555000,15.210000,14.997051,8840000
2019-12-02,15.210000,15.420000,15.080000,15.080000,14.868870,7874000
2019-12-03,15.145000,15.385000,15.065000,15.355000,15.140019,5404200
2019-12-04,15.410000,15.910000,15.400000,15.910000,15.687250,6209200
2019-12-05,15.925000,16.459999,15.865000,16.385000,16.155600,13509800
2019-12-06,16.445000,16.525000,16.200001,16.370001,16.140810,10097000
2019-12-09,16.290001,16.334999,15.905000,15.955000,15.731619,10103800
2019-12-10,15.955000,16.100000,15.905000,15.985000,15.761200,9318200
2019-12-11,16.000000,16.535000,15.805000,16.535000,16.303499,12522600
2019-12-12,16.549999,16.965000,16.535000,16.900000,16.663385,8871600
2019-12-13,17.000000,17.139999,16.945000,17.025000,16.786640,8422000
2019-12-16,17.055000,17.190001,16.745001,16.745001,16.510561,7110600
2019-12-17,16.790001,17.000000,16.709999,16.980000,16.742270,7659400
2019-12-18,17.025000,17.100000,16.635000,16.950001,16.712688,14175400
2019-12-19,16.915001,16.945000,16.559999,16.799999,16.564789,10801200
2019-12-20,16.879999,17.135000,16.825001,16.945000,16.707762,11154200
2019-12-23,17.000000,17.070000,16.695000,16.895000,16.677275,10050200
2019-12-26,16.934999,17.459999,16.870001,17.424999,17.200443,6580400
2019-12-27,17.500000,17.670000,17.455000,17.670000,17.442289,6005400
2019-12-30,17.700001,17.740000,17.330000,17.330000,17.106672,5838200
2020-01-02,17.450001,17.735001,17.360001,17.620001,17.392935,5876000
2020-01-03,17.500000,17.625000,17.334999,17.395000,17.170832,7345800
2020-01-06,17.350000,17.549999,17.195000,17.440001,17.215252,6366600
2020-01-07,17.455000,17.584999,17.330000,17.575001,17.348513,6303600
2020-01-08,17.600000,17.610001,16.910000,16.910000,16.692085,8153800
2020-01-09,17.000000,17.030001,16.610001,16.660000,16.445303,9843000
2020-01-10,16.750000,17.150000,16.745001,17.000000,16.780922,6283800
2020-01-13,17.040001,17.215000,17.004999,17.160000,16.938860,8200200
2020-01-14,17.219999,17.500000,17.045000,17.500000,17.274479,10054000
2020-01-15,17.525000,17.615000,17.334999,17.615000,17.387999,6277600
2020-01-16,17.645000,18.250000,17.645000,17.934999,17.703871,9387200
2020-01-17,18.010000,18.440001,18.000000,18.400000,18.162880,11728200
2020-01-20,18.400000,18.965000,18.320000,18.965000,18.720598,4490200
2020-01-21,18.924999,19.040001,18.705000,18.745001,18.503435,6133800
2020-01-22,18.920000,19.450001,18.775000,19.450001,19.199350,5166200
2020-01-23,19.299999,19.825001,19.090000,19.825001,19.569517,8711200
2020-01-24,19.850000,20.730000,19.705000,20.715000,20.448046,10146000
2020-01-27,20.400000,20.875000,19.910000,20.485001,20.221012,11136200
2020-01-28,20.475000,21.200001,20.365000,21.004999,20.734308,8750200
2020-01-29,21.180000,22.139999,21.180000,21.195000,20.921860,16032600
2020-01-30,20.900000,21.350000,20.270000,20.485001,20.221012,16845200
2020-01-31,20.400000,20.740000,19.620001,19.705000,19.451065,19359800
2020-02-03,19.900000,20.540001,19.834999,20.334999,20.072945,12672200
2020-02-04,20.830000,21.040001,20.209999,20.260000,19.998913,11099200
2020-02-05,20.420000,20.860001,20.420000,20.684999,20.418434,10505000
2020-02-06,20.959999,21.790001,20.830000,21.420000,21.143963,12966000
2020-02-07,21.434999,21.684999,20.549999,20.549999,20.285172,7877000
2020-02-10,20.540001,21.150000,20.160000,20.764999,20.497400,9330400
2020-02-11,21.014999,21.530001,20.875000,21.525000,21.247606,6558200
2020-02-12,21.700001,22.590000,21.690001,22.280001,21.992880,12719000
2020-02-13,22.150000,22.844999,21.600000,22.785000,22.491367,11401600
2020-02-14,22.879999,23.750000,22.785000,22.785000,22.491367,16366800
2020-02-17,22.825001,23.290001,22.469999,22.889999,22.595018,7865400
2020-02-18,22.799999,22.850000,22.250000,22.350000,22.061981,15460200
2020-02-19,23.000000,24.639999,23.000000,24.410000,24.095428,43934000
2020-02-20,24.025000,24.799999,23.745001,23.745001,23.439001,14499600
2020-02-21,23.715000,25.065001,23.500000,24.900000,24.579115,17025400
2020-02-26,null,null,null,null,null,null
2020-02-27,23.405001,23.405001,21.844999,21.985001,21.775036,23533000
2020-02-28,21.875000,22.340000,20.825001,21.575001,21.368950,25501800
2020-03-02,21.950001,23.495001,21.629999,23.495001,23.270617,19950000
2020-03-03,23.695000,24.785000,23.520000,23.959999,23.731169,19387200
2020-03-04,24.750000,24.900000,23.920000,24.230000,23.998594,12223400
2020-03-05,24.094999,24.350000,22.799999,23.350000,23.127001,12970600
2020-03-06,22.004999,22.555000,21.674999,22.010000,21.799797,18766600
2020-03-09,20.004999,20.745001,19.510000,19.875000,19.685188,16133200
2020-03-10,21.000000,21.575001,20.200001,20.955000,20.754871,17062400
2020-03-11,20.424999,20.969999,18.504999,19.600000,19.412813,14382800
2020-03-12,18.000000,18.035000,16.264999,16.500000,16.342421,15260000
2020-03-13,18.750000,19.305000,15.950000,17.264999,17.100109,24048600
2020-03-16,15.840000,16.090000,13.705000,13.705000,13.574113,18168000
2020-03-17,14.255000,14.875000,13.750000,14.340000,14.203049,25259800
2020-03-18,12.950000,14.195000,12.555000,13.235000,13.108601,23966400
2020-03-19,13.115000,15.190000,12.885000,14.365000,14.227809,27771000
2020-03-20,15.575000,17.500000,15.275000,16.184999,16.030426,29764200
2020-03-23,16.950001,18.639999,15.730000,17.600000,17.448210,37510400
2020-03-24,19.445000,20.100000,18.030001,18.030001,17.874504,28304000
2020-03-25,18.375000,19.330000,18.344999,18.680000,18.518900,18366400
2020-03-26,18.900000,19.500000,18.235001,18.975000,18.811352,12023000
2020-03-27,18.250000,18.250000,17.450001,17.680000,17.527521,14009800
2020-03-30,17.805000,18.635000,16.750000,17.010000,16.863300,15186600
2020-03-31,17.045000,17.719999,16.480000,16.785000,16.640240,14126600
2020-04-01,16.200001,16.735001,15.770000,16.215000,16.075157,12914800
2020-04-02,16.674999,17.570000,16.379999,17.049999,16.902956,11949600
2020-04-03,17.125000,17.240000,15.710000,16.445000,16.303171,11340600
2020-04-06,17.545000,17.549999,16.350000,16.639999,16.496490,10996000
2020-04-07,17.750000,18.844999,17.625000,18.650000,18.489155,17376800
2020-04-08,18.750000,20.040001,18.750000,19.995001,19.822557,14631400
2020-04-09,20.270000,20.700001,19.094999,19.150000,18.984842,12680000
2020-04-13,19.070000,19.750000,18.799999,19.629999,19.460703,7358400
2020-04-14,20.004999,20.240000,19.450001,19.450001,19.282257,11528000
2020-04-15,19.049999,19.525000,19.000000,19.000000,18.836136,11864600
2020-04-16,19.084999,19.455000,18.865000,19.004999,18.841093,14079000
2020-04-17,19.459999,19.490000,18.889999,19.230000,19.064154,13740000
2020-04-20,18.840000,19.780001,18.469999,19.549999,19.381392,11819400
2020-04-22,19.650000,20.600000,19.594999,20.459999,20.283546,10783800
2020-04-23,20.775000,20.975000,19.455000,19.795000,19.624281,11686400
2020-04-24,19.340000,19.719999,17.625000,19.355000,19.188076,21408400
2020-04-27,19.660000,20.530001,19.415001,20.299999,20.124924,12788000
2020-04-28,21.000000,21.150000,20.200001,20.790001,20.610701,14772200
2020-04-29,21.605000,22.025000,20.700001,20.700001,20.521473,14893600
2020-04-30,20.325001,20.645000,19.600000,19.969999,19.797770,14006200
2020-05-04,19.490000,19.995001,19.105000,19.920000,19.748201,9817200
2020-05-05,20.150000,20.360001,19.415001,19.504999,19.336782,8225000
2020-05-06,19.530001,19.615000,18.850000,19.415001,19.247561,13304600
2020-05-07,19.615000,20.445000,19.360001,19.545000,19.376436,19214200
2020-05-08,20.000000,20.049999,19.000000,19.120001,18.955103,10146600
2020-05-11,19.155001,19.620001,19.075001,19.415001,19.247561,9810000
2020-05-12,19.495001,19.690001,18.575001,18.750000,18.588291,8326800
2020-05-13,18.955000,19.280001,18.719999,19.000000,18.836136,10642200
2020-05-14,18.900000,19.030001,18.160000,18.674999,18.513939,12531600
2020-05-15,18.540001,18.705000,18.000000,18.205000,18.047993,11708800
2020-05-18,18.695000,18.740000,18.290001,18.309999,18.152086,8356800
2020-05-19,18.360001,19.000000,18.165001,18.459999,18.300793,12138400
2020-05-20,18.525000,19.334999,18.525000,18.820000,18.657690,10447600
2020-05-21,18.915001,19.025000,18.485001,18.719999,18.558552,9976000
2020-05-22,18.705000,19.215000,18.350000,18.620001,18.459417,9672200
2020-05-25,19.055000,19.275000,18.809999,19.020000,18.855965,7400600
2020-05-26,19.405001,20.275000,19.250000,20.209999,20.035702,14517000
2020-05-27,20.420000,20.490000,19.799999,20.290001,20.115013,9770000
2020-05-28,20.184999,20.575001,20.075001,20.340000,20.164579,9316000
2020-05-29,20.100000,20.915001,19.805000,20.915001,20.734623,17605800
2020-06-01,20.945000,21.500000,20.905001,21.080000,20.898199,11069400
2020-06-02,21.209999,21.400000,20.905001,21.209999,21.027077,6678600
2020-06-03,21.650000,21.900000,21.155001,21.299999,21.116301,9185800
2020-06-04,21.049999,21.930000,20.635000,21.900000,21.711126,11617800
2020-06-05,22.250000,22.715000,22.025000,22.165001,21.973839,12198000
2020-06-08,22.445000,23.139999,22.129999,22.900000,22.702499,10325600
2020-06-09,22.365000,23.040001,21.924999,22.905001,22.707460,8358800
2020-06-10,22.965000,23.320000,22.235001,22.495001,22.300997,9695600
2020-06-12,21.775000,22.315001,21.350000,22.125000,21.934187,11432400
2020-06-15,21.500000,22.459999,21.500000,22.135000,21.944101,7985400
2020-06-16,22.600000,23.084999,22.379999,22.379999,22.186983,8981200
